"","participant","sound_label","sound_start","sound_end","word","utterance","F1_20","F1_35","F1_50","F1_65","F1_80","F2_20","F2_35","F2_50","F2_65","F2_80","duration","changeF2","changeF1","trajectory","gender","changeF1norm","changeF2norm","traj_norm","child","meanF1","meanF2","FLEECEF1","FLEECEF2","TRAPF1","TRAPF2","u_F1","u_F2","s_f1","s_f2"
"8060","Shantel","lot",527.898176282859,527.953139624644,"NOT","but it's not a group",640.25,652.73,668.27,694.68,660.31,1230.93,1174.92,1202.71,1181.99,1174.09,0.0549633417853101,-56.8400000000001,20.0599999999999,60.2759421328279,"F",364.970530328294,-1034.14381574578,1096.65715684227,"teen",663.248,1192.928,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8061","Shantel","trap",538.955362459449,539.009152612983,"ACTUALLY","then they're not actually your friends they're just there to be in your business",903.02,885.51,871.36,863.87,794.44,1543.8,1636.2,1730.78,1757.98,1850.48,0.0537901535341234,306.68,-108.58,325.334041870813,"F",-2018.58505443973,5701.41521915249,6048.20809192202,"teen",863.64,1703.848,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8062","Shantel","goat",610.981528572628,611.198763703182,"NO","no",754,739.67,711.07,630.9,549.44,1615.33,1608.01,1717.67,1788.62,1605.96,0.217235130554059,-9.36999999999989,-204.56,204.774486936239,"F",-941.652482626861,-43.132986713989,942.639831844697,"teen",677.016,1667.118,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8063","Shantel","goat",632.319432698739,632.573234000068,"NO","no not really",872.11,847.2,719.7,606.92,616.17,1606.15,1695.33,1770.43,1850.24,2041.25,0.253801301328735,435.1,-255.94,504.794308208799,"F",-1008.42666550592,1714.33321154031,1988.93506678662,"teen",732.42,1792.68,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8064","Shantel","price",635.052737191783,635.200001992716,"LIKE","like there's people that go ((in)) the studio",764.24,845.2,880.33,871.83,776.89,1409.87,1428.9,1592.57,1709.22,1892.79,0.147264800933613,482.92,12.65,483.085653792368,"F",85.8996849199737,3279.26291237579,3280.38778261849,"teen",827.698,1606.67,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8065","Shantel","fleece",635.560226264419,635.635569888333,"PEOPLE","like there's people that go ((in)) the studio",441.3,479.45,517.94,458.38,543.62,2027.22,2135.56,2133.05,2295.78,1970.97,0.0753436239139091,-56.25,102.32,116.76234367295,"F",1358.04457875447,-746.579432710506,1549.730920912,"teen",488.138,2112.516,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8066","Shantel","trap",635.759799746739,635.833609446257,"THAT","like there's people that go ((in)) the studio",769.36,839.01,839.23,840.5,711.64,1526.69,1520.49,1530.94,1529.92,1514.67,0.0738096995183923,-12.02,-57.72,58.9582801648759,"F",-782.0110415924,-162.851225224197,798.787700662355,"teen",799.948,1524.542,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8067","Shantel","goat",635.910208409063,635.971624914516,"GO","like there's people that go ((in)) the studio",668.25,688.59,736.33,730.73,725.96,1759.12,1810.27,1980.2,1927.44,2095.82,0.061416505452712,336.7,57.71,341.609915107861,"F",939.649684960245,5482.2396279001,5562.18418143125,"teen",709.972,1914.57,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8068","Shantel","goat",636.629681783825,636.827171251982,"STUDIO","like there's people that go ((in)) the studio",618.42,629.8,563.79,521.89,531.96,2244.7,2253.34,2259.32,2261.66,2373.42,0.197489468156959,128.72,-86.4599999999999,155.061826379029,"F",-437.795497688433,651.781592209753,785.165041083559,"teen",573.172,2278.488,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8069","Shantel","goat",639.844913238816,640.025091126793,"OLDER","older people come you just like they they just all get along really",723.13,694.21,613.3,517.91,506.68,1015.77,992.77,1002.52,1042.62,1107.53,0.180177887977607,91.76,-216.45,235.09678879134,"F",-1201.31278277,509.274478849503,1304.80377714583,"teen",611.046,1032.242,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8070","Shantel","price",641.143486516816,641.225918367347,"LIKE","older people come you just like they they just all get along really",884.86,870.01,898.69,899.59,904,1733.11,1665.54,1672.11,1679.81,1733.29,0.082431850530611,0.180000000000064,19.14,19.1408463762708,"F",232.191803008139,2.18362197186415,232.202070596036,"teen",891.43,1696.772,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8071","Shantel","face",641.360371620096,641.454902395741,"THEY","older people come you just like they they just all get along really",635.59,571.18,535.19,433.31,383.13,2173.1,2286.98,2445.52,2289.67,1948.27,0.0945307756452394,-224.83,-252.46,338.060024995562,"F",-2670.66464097837,-2378.37887677718,3576.19011044883,"teen",511.68,2228.708,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8072","Shantel","price",653.612575953458,653.713682430345,"LIKE","people that use the studio in here like",858.22,903.3,925.2,906.91,910.73,1369.61,1341.74,1416.12,1451.05,1519.67,0.10110647688623,150.06,52.51,158.982086097774,"F",519.353473853973,1484.17791442634,1572.42237088993,"teen",900.872,1419.638,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8073","Shantel","face",654.947312082206,655.029815523432,"THEY","they don't really socialise with the people that out here?",510.26,513.62,511.68,491.72,476.44,2491.95,2507.67,2535.07,2523.97,2528.52,0.08250344122564,36.5700000000002,-33.82,49.8112166083103,"F",-409.922295331962,443.254238329094,603.747139129395,"teen",500.744,2517.436,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8074","Shantel","goat",655.091400707176,655.214695583248,"DON'T","they don't really socialise with the people that out here?",608.8,571.67,596.54,571.58,550.42,2101.72,2035.4,2098.38,2095.81,2187.14,0.123294876072464,85.4200000000001,-58.38,103.464007268228,"F",-473.498995738382,692.810623774797,839.159019125979,"teen",579.802,2103.69,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8075","Shantel","goat",655.706016985411,655.811237287844,"SOCIALISE","they don't really socialise with the people that out here?",561.84,618.25,539.73,499.48,495.07,1957.48,2080.52,2109.51,2106.47,1901.72,0.10522030243385,-55.76,-66.77,86.9908644628849,"F",-634.573351867878,-529.935751088106,826.749804464537,"teen",542.874,2031.14,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8076","Shantel","price",656.01956738606,656.125700947046,"SOCIALISE","they don't really socialise with the people that out here?",812.84,833.14,806.25,780.02,764.1,1486.38,1529.57,1557.49,1650.4,1574.01,0.106133560985654,87.6299999999999,-48.74,100.272650807685,"F",-459.232683303523,825.657776731385,944.777974812687,"teen",799.27,1559.57,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8077","Shantel","trap",657.11034590622,657.196829415311,"THAT","they don't really socialise with the people that out here?",790.04,807.78,888.59,925.18,936.81,1680.41,1695.48,1628.76,1689.21,1675.06,0.08648350909084,-5.35000000000014,146.77,146.867475637052,"F",1697.08654913432,-61.8615046526459,1698.21364998946,"teen",869.68,1673.784,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8078","Shantel","goat",664.614552638899,664.706279664961,"ONLY","only some of them some of them don't",655.78,647.4,682.99,663.6,658.42,1848.64,1858.51,1872.65,1888.27,1903.85,0.0917270260611076,55.2099999999998,2.63999999999999,55.2730829608769,"F",28.781048654529,601.894581900208,602.582306811676,"teen",661.638,1874.384,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8079","Shantel","goat",692.300920619904,692.428006848998,"DON'T","I don't really like",740.96,815.27,782,749.42,714.03,1837.73,2148.23,2073.96,2046.43,1928.15,0.127086229094516,90.4200000000001,-26.9300000000001,94.3451180506973,"F",-211.903368223884,711.48542721142,742.370898270428,"teen",760.336,2006.9,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8080","Shantel","price",692.819798799301,692.929221680712,"LIKE","I don't really like",896.37,915.45,964.81,945.83,953.28,1513.18,1371.85,1460.6,1531.48,1605.42,0.109422881410865,92.24,56.91,108.383419857467,"F",520.092317678167,842.968114261714,990.500510131012,"teen",935.148,1496.506,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8081","Shantel","price",695.869347515894,695.948479440665,"LIKE","cos people that come here to use the studio like",841,845.55,878.46,906.2,950.35,1278.94,1306.9,1360.6,1420.26,1499.28,0.0791319247716729,220.34,109.35,245.981987348667,"F",1381.86958443786,2784.46405336113,3108.50504468864,"teen",884.312,1373.196,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8082","Shantel","face",697.659415766307,697.72249526808,"WAY","(( )) he comes all the way from south london to come",502.29,485.61,489.45,486.29,483.14,2262.61,2321.53,2365.27,2176.93,2372.56,0.0630795017731316,109.95,-19.15,111.605219411997,"F",-303.585149877592,1743.03849760007,1769.27870821476,"teen",489.356,2299.78,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8083","Shantel","goat",700.953061999127,701.057024439405,"STUDIO","use the studio and I don't know why that's just",435.76,428.57,441.97,379.14,389.91,2197.11,2181.78,2084.59,2045.1,2010.64,0.103962440278565,-186.47,-45.85,192.024173999005,"F",-441.024661186732,-1793.62854027241,1847.05335392744,"teen",415.07,2103.844,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8084","Shantel","price",701.321841876285,701.422323062558,"I","use the studio and I don't know why that's just",807.03,791.14,778.11,723.27,701.8,1379.05,1354.82,1400,1604.59,1715.61,0.1004811862731,336.56,-105.23,352.627262842793,"F",-1047.26072514702,3349.48274879296,3509.38594499053,"teen",760.27,1490.814,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8085","Shantel","goat",701.501325170068,701.59068877551,"DON'T","use the studio and I don't know why that's just",537.67,560.67,479.15,464,537.04,1925.14,1945.82,1914.06,1848.7,1844.51,0.0893636054421449,-80.6300000000001,-0.629999999999995,80.63246120515,"F",-7.0498498452803,-902.26887781739,902.296419288414,"teen",515.706,1895.646,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8086","Shantel","goat",701.703600648932,701.823206997085,"KNOW","use the studio and I don't know why that's just",578.85,563.62,511.52,462.11,540.76,1822.74,1584.83,1390.78,1130.69,1110.44,0.119606348152956,-712.3,-38.09,713.317697873816,"F",-318.46135751331,-5955.36951842297,5963.87824634195,"teen",531.372,1407.896,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8087","Shantel","price",701.898885520129,702.029715584239,"WHY","use the studio and I don't know why that's just",713.52,729.18,859.28,822.51,775.81,1065.22,1189.4,1317.26,1553.09,1780.6,0.130830064110114,715.38,62.29,718.086755552558,"F",476.113807813877,5468.00924440345,5488.69833884798,"teen",780.06,1381.114,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8088","Shantel","goat",716.064416560883,716.13100737446,"ONLY","only when Fumez is there",756.11,722.91,689.85,619.71,592.97,2055.07,2137.32,2284.83,2490.81,2570.1,0.0665908135769087,515.03,-163.14,540.250460897536,"F",-2449.88747301581,7734.25000139349,8112.98784138711,"teen",676.31,2307.626,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8089","Shantel","price",719.95202635077,720.011032991951,"I","cos I don't like Ruben",611.47,676.44,702.91,648.22,688.01,1531.53,1540.63,1559.19,1533.72,1595.85,0.0590066411812131,64.3199999999999,76.54,99.9771673933603,"F",1297.14212617086,1090.04679324941,1694.33754221536,"teen",665.41,1552.184,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8090","Shantel","goat",720.043404195011,720.13347020736,"DON'T","cos I don't like Ruben",647.01,603.29,629.92,624.53,617.74,1781.01,1778.21,1918.08,1893.05,1853.48,0.0900660123486432,72.47,-29.27,78.1577494558281,"F",-324.983856137614,804.632048318854,867.782945172275,"teen",624.498,1844.766,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8091","Shantel","price",720.210571047519,720.287130682531,"LIKE","cos I don't like Ruben",829.58,823.34,826.96,815.47,801.43,1521.52,1551.9,1618.01,1688.56,1775.46,0.0765596350122451,253.94,-28.1500000000001,255.495491349652,"F",-367.687228335111,3316.89146584077,3337.20884783199,"teen",819.356,1631.09,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8092","Shantel","price",724.446779397473,724.529693502745,"I","cos I just don't like him",674.43,653.33,655.61,658.36,607.53,1561.63,1628.84,1575.45,1481.53,1614.41,0.0829141052721525,52.78,-66.9,85.2134871953965,"F",-806.859095691997,636.562377737274,1027.73209595275,"teen",649.852,1572.372,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8093","Shantel","goat",724.680109137803,724.771383563526,"DON'T","cos I just don't like him",531.31,487.09,639.84,588.57,642.15,1676.43,1507.27,1605.94,1624.82,1597.72,0.0912744257237819,-78.71,110.84,135.943994718413,"F",1214.35987267045,-862.344510807388,1489.39852144139,"teen",577.792,1602.436,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8094","Shantel","price",724.815540393935,724.916536983047,"LIKE","cos I just don't like him",739.04,873.3,887.86,876.2,884.3,1133.95,1327.57,1375.18,1383.27,1539.77,0.100996589111901,405.82,145.26,431.034035779079,"F",1438.26639372005,4018.15549978984,4267.80784944635,"teen",852.14,1351.948,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8095","Shantel","price",732.519683426994,732.577202994869,"I","I dunno",734,777.9,784.28,804.97,775.61,1273.51,1324.39,1298.59,1405.81,1395.74,0.0575195678752607,122.23,41.61,129.118414643303,"F",723.405990987922,2125.01596439446,2244.77372506196,"teen",775.352,1339.608,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8096","Shantel","goat",732.762266882363,732.945359765797,"DUNNO","I dunno",730.01,673.57,711.26,683.44,778.82,1818.77,1954.97,2041.59,1720.64,1757.33,0.183092883434142,-61.4400000000001,48.8100000000001,78.4683993719766,"F",266.586003150455,-335.567384420487,428.571541941997,"teen",715.42,1858.66,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8097","Shantel","goat",744.64817315886,744.759250371413,"OVER","yeah mm it was over there",567.41,542.99,560.84,551.82,552.86,2070.09,2205.98,2261.11,2279.34,2342.69,0.111077212552686,272.6,-14.55,272.988026294195,"F",-130.989963338328,2454.14872893665,2457.64203134564,"teen",555.184,2231.842,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8098","Shantel","price",756.314208330581,756.39754967937,"QUITE","it was quite cosy",896.48,951.35,973.71,930.55,850.31,1293.21,1459.93,1522.26,1549.06,1567.43,0.0833413487885082,274.22,-46.1700000000001,278.079624028802,"F",-553.986714531868,3290.3235187119,3336.63455260933,"teen",920.48,1478.378,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8099","Shantel","goat",756.532452278972,756.719115023299,"COSY","it was quite cosy",617.81,531.54,480.41,480.97,468.54,1958.15,2149.73,2163.08,2151.49,2113.99,0.186662744327123,155.84,-149.27,215.795362554435,"F",-799.677517536157,834.874685689252,1156.07087709081,"teen",515.854,2107.288,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8100","Shantel","face",759.522244804258,759.601799121765,"SAME","but like it was quite small at the same time I think this place is bigger than there",717.94,686.82,651.14,631.8,603.67,2164.65,2222.11,2496.03,2438.01,2107.31,0.0795543175072453,-57.3400000000001,-114.27,127.84955416426,"F",-1436.37710158965,-720.765406538469,1607.07247790312,"teen",658.274,2285.622,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8101","Shantel","price",759.733140343984,759.82137671462,"TIME","but like it was quite small at the same time I think this place is bigger than there",890.66,979.07,910.95,870.15,854.79,1500.11,1452.49,1418.13,1443,1505.1,0.0882363706367641,4.99000000000001,-35.87,36.2154248905076,"F",-406.521706878259,56.5526433599809,410.436474541693,"teen",901.124,1463.766,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
